feature,importance_mean,importance_std
num__cbcl_107,-0.0015625,0.00078125
num__cbcl_095,-0.0015625,0.0007812500000000002
num__sdq_04,-0.0015625,0.0007812500000000002
num__cdi_01,-0.0015625,0.0007812500000000002
num__cbcl_021,-0.0015625,0.00078125
num__cbcl_010,-0.0015625,0.00078125
num__cbcl_internalizing_proxy,-0.0015625,0.00078125
num__cbcl_096,-0.0015625,0.00078125
num__mfq_sr_27,-0.0015625,0.0007812500000000002
num__cbcl_094,-0.0015625,0.0007812500000000002
num__mfq_sr_01,-0.0015625,0.0007812500000000002
num__sdq_impact,-0.0015625,0.00078125
num__mfq_sr_06,-0.0015625,0.0007812500000000002
num__cbcl_079,-0.0015625,0.0007812500000000002
num__mfq_sr_18,-0.0015625,0.00078125
num__cbcl_093,-0.0015625,0.00078125
num__mfq_p_31,-0.0015625,0.0007812500000000002
num__mfq_sr_23,-0.0015625,0.0007812500000000002
num__mfq_p_03,-0.001953125,0.0
num__mfq_p_23,-0.001953125,0.0
num__mfq_p_04,-0.001953125,0.0
num__cbcl_020,-0.001953125,0.0
num__sdq_20,-0.001953125,0.0
num__cbcl_004,-0.001953125,0.0
num__cbcl_115,-0.001953125,0.0
num__sdq_18,-0.001953125,0.0
num__mfq_p_09,-0.001953125,0.0012352647110032732
num__cbcl_110,-0.001953125,0.0
num__cbcl_108,-0.001953125,0.0
num__mfq_sr_15,-0.001953125,0.0
num__mfq_sr_17,-0.001953125,0.0
num__cbcl_104,-0.001953125,0.0
num__cbcl_032,-0.001953125,0.0
num__cbcl_089,-0.001953125,0.0
num__mfq_sr_19,-0.001953125,0.0
num__cbcl_100,-0.001953125,0.0
num__sdq_09,-0.001953125,0.0
num__mfq_sr_20,-0.001953125,0.0
num__cbcl_013,-0.00234375,0.0007812500000000002
num__sdq_25,-0.002734375,0.0009568319307746789
num__sdq_13,-0.002734375,0.0009568319307746789
cat__sex_assigned_at_birth_Male,-0.002734375,0.0009568319307746789
num__mfq_p_28,-0.002734375,0.0009568319307746789
num__cbcl_117,-0.003125,0.0009568319307746789
num__cbcl_097,-0.003125,0.0009568319307746789
num__cbcl_015,-0.003125,0.0015625000000000003
num__sdq_12,-0.003125,0.0009568319307746789
num__sdq_11,-0.003125,0.0009568319307746789
num__cbcl_030,-0.003125,0.0009568319307746789
num__cbcl_101,-0.003125,0.0009568319307746789
num__cbcl_111,-0.003125,0.0009568319307746789
num__cbcl_099,-0.003515625,0.00078125
num__sdq_total_difficulties,-0.003515625,0.00078125
num__mfq_sr_11,-0.003515625,0.0007812500000000002
num__mfq_p_08,-0.003515625,0.0007812500000000002
num__mfq_p_24,-0.003515625,0.0007812500000000002
num__sdq_17,-0.003515625,0.00078125
num__sdq_hyperactivity_inattention,-0.003515625,0.00078125
cat__sex_assigned_at_birth_Female,-0.003515625,0.00078125
num__mfq_sr_32,-0.003515625,0.0007812500000000002
num__mfq_sr_24,-0.003515625,0.0007812500000000002
num__sdq_23,-0.003515625,0.00078125
num__mfq_p_20,-0.003723958333333344,0.006515414748139834
num__sdq_19,-0.00390625,0.0
num__cbcl_114,-0.00390625,0.0
num__cbcl_025,-0.00390625,0.0
num__cbcl_027,-0.00390625,0.0
num__cbcl_029,-0.00390625,0.0
num__mfq_sr_10,-0.004505208333333344,0.007111139509356294
num__cbcl_009,-0.0046875,0.0009568319307746789
num__cbcl_103,-0.0046875,0.0009568319307746789
num__cbcl_113,-0.006848958333333344,0.006903547108089536
num__sdq_24,-0.008229166666666687,0.007711324025688912
num__cbcl_024,-0.011354166666666688,0.00837773004322076
