mode,domain,winner_feature_set_id,winner_config_id,winner_seed,ablation_case,impacted_features,precision,recall,balanced_accuracy,pr_auc,brier,delta_balanced_accuracy_vs_winner,delta_precision_vs_winner,delta_recall_vs_winner
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260412,drop_top_3,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure,0.0,0.0,0.5,0.6606937606939928,0.1285586570472219,-0.3260203456305919,-0.725,-0.7073170731707317
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260412,drop_top_5,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_07_worthlessness_or_excessive_guilt|mdd_03_weight_or_appetite_change,0.0,0.0,0.5,0.5897262814931172,0.13603414108689377,-0.3260203456305919,-0.725,-0.7073170731707317
caregiver_1_3,elimination,precision_oriented_subset,rf_large_subsample,20260513,drop_top_1,enuresis_event_frequency_per_week,0.8,0.15384615384615385,0.5745866283249461,0.24240631163708087,0.09377387657553624,-0.38254852624011493,-0.003278688524590123,-0.7884615384615384
caregiver_1_3,elimination,precision_oriented_subset,rf_large_subsample,20260513,drop_top_3,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|adhd_hyperimpulsive_symptom_count,0.0,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.45713515456506104,-0.8032786885245902,-0.9423076923076923
caregiver_1_3,elimination,precision_oriented_subset,rf_large_subsample,20260513,drop_top_5,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|adhd_hyperimpulsive_symptom_count|adhd_inatt_07_loses_things|mdd_06_fatigue_or_low_energy,0.0,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.45713515456506104,-0.8032786885245902,-0.9423076923076923
caregiver_2_3,adhd,full_eligible,rf_precision_push,20260513,drop_top_1,adhd_inattention_symptom_count,0.776595744680851,0.776595744680851,0.8610957998015654,0.6827320463347365,0.07703718400830631,-0.06267225223238904,0.008738601823708114,-0.13829787234042556
caregiver_2_3,adhd,full_eligible,rf_precision_push,20260513,drop_top_3,adhd_inattention_symptom_count|adhd_hyperimpulsive_symptom_count|adhd_onset_before_12,0.0,0.0,0.5,0.19583333333333333,0.19583294166766665,-0.4237680520339544,-0.7678571428571429,-0.9148936170212766
caregiver_2_3,adhd,full_eligible,rf_precision_push,20260513,drop_top_5,adhd_inattention_symptom_count|adhd_hyperimpulsive_symptom_count|adhd_onset_before_12|conduct_recent_6m_count|adhd_impairment_max,0.0,0.0,0.5,0.19583333333333333,0.19583294166766665,-0.4237680520339544,-0.7678571428571429,-0.9148936170212766
caregiver_2_3,anxiety,top_importance_filtered,rf_regularized,20260429,drop_top_1,sep_anx_symptom_count,0.9538461538461539,0.7209302325581395,0.856658009680085,0.8702289712544722,0.05538015219214597,-0.10739582103647749,0.06254180602006698,-0.2325581395348838
caregiver_2_3,anxiety,top_importance_filtered,rf_regularized,20260429,drop_top_3,sep_anx_symptom_count|sep_anx_impairment|gad_assoc_symptom_count,1.0,0.45348837209302323,0.7267441860465116,0.8351071722796257,0.08489644199286682,-0.2373096446700509,0.10869565217391308,-0.5
caregiver_2_3,anxiety,top_importance_filtered,rf_regularized,20260429,drop_top_5,sep_anx_symptom_count|sep_anx_impairment|gad_assoc_symptom_count|sep_anx_duration_weeks|gad_duration_months,1.0,0.4418604651162791,0.7209302325581395,0.8148954580412204,0.08930391641291986,-0.243123598158423,0.10869565217391308,-0.5116279069767442
caregiver_2_3,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_1,conduct_impairment_global,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
caregiver_2_3,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_3,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
caregiver_2_3,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_5,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m|conduct_recent_6m_count|conduct_destruction_count,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
caregiver_2_3,depression,balanced_subset,rf_precision_push,20260513,drop_top_1,mdd_symptom_count,0.0,0.0,0.5,0.718721461753682,0.10686272561819189,-0.3581321240348082,-0.8472222222222222,-0.7439024390243902
caregiver_2_3,depression,balanced_subset,rf_precision_push,20260513,drop_top_3,mdd_symptom_count|mdd_impairment|mdd_duration_weeks,0.0,0.0,0.5,0.7341808677997104,0.10541934672867279,-0.3581321240348082,-0.8472222222222222,-0.7439024390243902
caregiver_2_3,depression,balanced_subset,rf_precision_push,20260513,drop_top_5,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|mdd_core_symptom_met|pdd_duration_months_child,0.0,0.0,0.5,0.7089440348955306,0.1200861070862472,-0.3581321240348082,-0.8472222222222222,-0.7439024390243902
caregiver_2_3,elimination,precision_oriented_subset,rf_recall_guard,20260513,drop_top_1,enuresis_distress_impairment,0.9696969696969697,0.6153846153846154,0.8065240833932423,0.787820918072984,0.04003735893948062,-0.17190869877785764,0.00815850815850816,-0.34615384615384615
caregiver_2_3,elimination,precision_oriented_subset,rf_recall_guard,20260513,drop_top_3,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive,1.0,0.17307692307692307,0.5865384615384616,0.27805944055944054,0.09000471429914417,-0.3918943206326384,0.038461538461538436,-0.7884615384615385
caregiver_2_3,elimination,precision_oriented_subset,rf_recall_guard,20260513,drop_top_5,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive,0.0,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.47843278217109997,-0.9615384615384616,-0.9615384615384616
caregiver_full,adhd,top_importance_filtered,rf_precision_push,20260412,drop_top_1,adhd_inattention_symptom_count,0.7553191489361702,0.7553191489361702,0.8478668283540955,0.6210266711936019,0.08433905023936653,-0.08122037261602899,-0.014592355488608488,-0.17021276595744672
caregiver_full,adhd,top_importance_filtered,rf_precision_push,20260412,drop_top_3,adhd_inattention_symptom_count|adhd_hyperimpulsive_symptom_count|adhd_onset_before_12,0.0,0.0,0.5,0.19583333333333333,0.19583294166766665,-0.42908720097012454,-0.7699115044247787,-0.925531914893617
caregiver_full,adhd,top_importance_filtered,rf_precision_push,20260412,drop_top_5,adhd_inattention_symptom_count|adhd_hyperimpulsive_symptom_count|adhd_onset_before_12|sdq_total_difficulties|sdq_hyperactivity_inattention,0.0,0.0,0.5,0.19583333333333333,0.19583294166766665,-0.42908720097012454,-0.7699115044247787,-0.925531914893617
caregiver_full,anxiety,precision_oriented_subset,rf_precision_push,20260429,drop_top_1,scared_p_total,0.9382716049382716,0.8837209302325582,0.9355152874513044,0.9559699916988966,0.028589664144842965,-0.029069767441860517,-0.0035888601780075247,-0.05813953488372092
caregiver_full,anxiety,precision_oriented_subset,rf_precision_push,20260429,drop_top_3,scared_p_total|scared_p_separation_anxiety|mfq_p_total,0.96,0.8372093023255814,0.9147975445638059,0.9635605934832667,0.04772042193528316,-0.04978751032935902,0.018139534883720887,-0.10465116279069764
caregiver_full,anxiety,precision_oriented_subset,rf_precision_push,20260429,drop_top_5,scared_p_total|scared_p_separation_anxiety|mfq_p_total|sep_anx_symptom_count|sep_anx_impairment,0.0,0.0,0.5,0.9235994514309687,0.1260041236684619,-0.46458505489316493,-0.9418604651162791,-0.9418604651162791
caregiver_full,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_1,conduct_impairment_global,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
caregiver_full,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_3,conduct_impairment_global|conduct_symptom_count_12m|conduct_aggression_count,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
caregiver_full,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_5,conduct_impairment_global|conduct_symptom_count_12m|conduct_aggression_count|conduct_recent_6m_count|ari_p_symptom_total,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
caregiver_full,depression,full_eligible,rf_precision_push,20260412,drop_top_1,mdd_symptom_count,0.0,0.0,0.5,0.7359968555847444,0.10183976138127966,-0.35687584262777294,-0.8356164383561644,-0.7439024390243902
caregiver_full,depression,full_eligible,rf_precision_push,20260412,drop_top_3,mdd_symptom_count|mdd_impairment|mdd_duration_weeks,0.0,0.0,0.5,0.741690894091827,0.10155926402407688,-0.35687584262777294,-0.8356164383561644,-0.7439024390243902
caregiver_full,depression,full_eligible,rf_precision_push,20260412,drop_top_5,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_symptom_count|mfq_p_total,0.0,0.0,0.5,0.7401728442572696,0.109069833452163,-0.35687584262777294,-0.8356164383561644,-0.7439024390243902
caregiver_full,elimination,precision_oriented_subset,rf_recall_guard,20260412,drop_top_1,enuresis_distress_impairment,0.9444444444444444,0.6538461538461539,0.8245866283249461,0.8836272598369372,0.03254838651375634,-0.14423076923076916,-0.016339869281045805,-0.28846153846153844
caregiver_full,elimination,precision_oriented_subset,rf_recall_guard,20260412,drop_top_3,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive,1.0,0.1346153846153846,0.5673076923076923,0.2766025641025641,0.09160259983261407,-0.401509705248023,0.039215686274509776,-0.8076923076923077
caregiver_full,elimination,precision_oriented_subset,rf_recall_guard,20260412,drop_top_5,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course,1.0,0.1346153846153846,0.5673076923076923,0.2798076923076923,0.0913591340205183,-0.401509705248023,0.039215686274509776,-0.8076923076923077
psychologist_1_3,adhd,full_eligible,rf_balanced_subsample,20260513,drop_top_1,adhd_inattention_symptom_count,0.6666666666666666,0.6595744680851063,0.7896317936280455,0.598301340576186,0.09509736212522321,-0.0866773233381104,-0.011299435028248594,-0.19148936170212771
psychologist_1_3,adhd,full_eligible,rf_balanced_subsample,20260513,drop_top_3,adhd_inattention_symptom_count|adhd_hyperimpulsive_symptom_count|conduct_aggression_count,0.0,0.0,0.5,0.40635585782764255,0.16190962407597365,-0.3763091169661559,-0.6779661016949152,-0.851063829787234
psychologist_1_3,adhd,full_eligible,rf_balanced_subsample,20260513,drop_top_5,adhd_inattention_symptom_count|adhd_hyperimpulsive_symptom_count|conduct_aggression_count|conduct_symptom_count_12m|adhd_inatt_02_sustained_attention_difficulty,0.0,0.0,0.5,0.2946503904202914,0.18123286477479675,-0.3763091169661559,-0.6779661016949152,-0.851063829787234
psychologist_1_3,anxiety,balanced_subset,rf_large_subsample,20260513,drop_top_1,sep_anx_symptom_count,1.0,0.046511627906976744,0.5232558139534884,0.8620913922727886,0.06814011036362277,-0.33414000708298897,0.09999999999999998,-0.686046511627907
psychologist_1_3,anxiety,balanced_subset,rf_large_subsample,20260513,drop_top_3,sep_anx_symptom_count|mdd_symptom_count|gad_difficulty_controlling_worry,0.0,0.0,0.5,0.8469930453712925,0.10008679690206242,-0.3573958210364774,-0.9,-0.7325581395348837
psychologist_1_3,anxiety,balanced_subset,rf_large_subsample,20260513,drop_top_5,sep_anx_symptom_count|mdd_symptom_count|gad_difficulty_controlling_worry|gad_excessive_worry_multiple_areas|sep_anx_07_separation_nightmares,0.0,0.0,0.5,0.8232011446524778,0.12379172123989093,-0.3573958210364774,-0.9,-0.7325581395348837
psychologist_1_3,conduct,full_eligible,rf_recall_guard,20260513,drop_top_1,conduct_aggression_count,0.8802816901408451,0.7861635220125787,0.8666020102274732,0.9076242450009593,0.07536972920974791,-0.020572503379768348,0.04077551730133899,-0.0691823899371069
psychologist_1_3,conduct,full_eligible,rf_recall_guard,20260513,drop_top_3,conduct_aggression_count|conduct_symptom_count_12m|conduct_recent_6m_count,0.9701492537313433,0.4088050314465409,0.7012872509257626,0.8861803983967912,0.1328070254296659,-0.18588726268147893,0.13064308089183718,-0.44654088050314467
psychologist_1_3,conduct,full_eligible,rf_recall_guard,20260513,drop_top_5,conduct_aggression_count|conduct_symptom_count_12m|conduct_recent_6m_count|conduct_serious_rule_violation_count|conduct_deceit_theft_count,0.96875,0.1949685534591195,0.5959266443308059,0.8630045789544254,0.16805576863624277,-0.29124786927643564,0.12924382716049387,-0.6603773584905661
psychologist_1_3,depression,full_eligible,rf_large_subsample,20260412,drop_top_1,mdd_symptom_count,0.875,0.25609756097560976,0.6242799362666993,0.7249464509832995,0.09819431558577783,-0.20048412795685744,0.15895061728395066,-0.4512195121951219
psychologist_1_3,depression,full_eligible,rf_large_subsample,20260412,drop_top_3,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure,0.0,0.0,0.5,0.6804409630206317,0.12580667325582992,-0.32476406422355675,-0.7160493827160493,-0.7073170731707317
psychologist_1_3,depression,full_eligible,rf_large_subsample,20260412,drop_top_5,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_01_depressed_or_irritable_mood|mdd_07_worthlessness_or_excessive_guilt,0.0,0.0,0.5,0.6533276234106362,0.13293483094061848,-0.32476406422355675,-0.7160493827160493,-0.7073170731707317
psychologist_1_3,elimination,precision_oriented_subset,rf_precision_push,20260513,drop_top_1,enuresis_event_frequency_per_week,0.8333333333333334,0.19230769230769232,0.5938173975557154,0.24976828726828726,0.09150171930952203,-0.34031272465851903,-0.03459119496855345,-0.6923076923076923
psychologist_1_3,elimination,precision_oriented_subset,rf_precision_push,20260513,drop_top_3,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|sep_anx_symptom_count,0.0,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.4341301222142344,-0.8679245283018868,-0.8846153846153846
psychologist_1_3,elimination,precision_oriented_subset,rf_precision_push,20260513,drop_top_5,enuresis_event_frequency_per_week|encopresis_event_frequency_per_month|sep_anx_symptom_count|adhd_inatt_07_loses_things|social_anxiety_almost_always_triggered,0.0,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.4341301222142344,-0.8679245283018868,-0.8846153846153846
psychologist_2_3,adhd,top_importance_filtered,rf_precision_push,20260412,drop_top_1,adhd_inattention_symptom_count,0.7727272727272727,0.723404255319149,0.8357953919082792,0.6491869673682198,0.08429301333922293,-0.08926799691323994,-0.0020475020475020367,-0.1914893617021276
psychologist_2_3,adhd,top_importance_filtered,rf_precision_push,20260412,drop_top_3,adhd_inattention_symptom_count|adhd_hyperimpulsive_symptom_count|adhd_onset_before_12,0.0,0.0,0.5,0.19583333333333333,0.19583294166766665,-0.4250633888215192,-0.7747747747747747,-0.9148936170212766
psychologist_2_3,adhd,top_importance_filtered,rf_precision_push,20260412,drop_top_5,adhd_inattention_symptom_count|adhd_hyperimpulsive_symptom_count|adhd_onset_before_12|sdq_total_difficulties|sdq_hyperactivity_inattention,0.0,0.0,0.5,0.19583333333333333,0.19583294166766665,-0.4250633888215192,-0.7747747747747747,-0.9148936170212766
psychologist_2_3,anxiety,balanced_subset,rf_precision_push,20260429,drop_top_1,scared_p_separation_anxiety,0.9069767441860465,0.9069767441860465,0.9433360878290639,0.9267020746788117,0.026678832728754043,-0.005813953488372103,-0.0010692328254477967,-0.011627906976744207
psychologist_2_3,anxiety,balanced_subset,rf_precision_push,20260429,drop_top_3,scared_p_separation_anxiety|mfq_p_total|sep_anx_symptom_count,1.0,0.19767441860465115,0.5988372093023255,0.8888397371081901,0.096131433267277,-0.35031283201511043,0.09195402298850575,-0.7209302325581395
psychologist_2_3,anxiety,balanced_subset,rf_precision_push,20260429,drop_top_5,scared_p_separation_anxiety|mfq_p_total|sep_anx_symptom_count|scared_p_panic_somatic|sep_anx_impairment,0.0,0.0,0.5,0.7999285255140193,0.13662242204550568,-0.44915004131743597,-0.9080459770114943,-0.9186046511627907
psychologist_2_3,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_1,conduct_impairment_global,0.0,0.0,0.5,0.33125,0.331249337501,-0.4968847352024922,-0.9875776397515528,-1.0
psychologist_2_3,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_3,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m,0.0,0.0,0.5,0.33125,0.331249337501,-0.4968847352024922,-0.9875776397515528,-1.0
psychologist_2_3,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_5,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m|conduct_recent_6m_count|ari_p_symptom_total,0.0,0.0,0.5,0.33125,0.331249337501,-0.4968847352024922,-0.9875776397515528,-1.0
psychologist_2_3,depression,top_importance_filtered,rf_precision_push,20260513,drop_top_1,mdd_symptom_count,0.0,0.0,0.5,0.630808937099485,0.10602687477726852,-0.35687584262777294,-0.8356164383561644,-0.7439024390243902
psychologist_2_3,depression,top_importance_filtered,rf_precision_push,20260513,drop_top_3,mdd_symptom_count|mdd_impairment|mfq_p_total,0.0,0.0,0.5,0.6125255887371288,0.1102825011971142,-0.35687584262777294,-0.8356164383561644,-0.7439024390243902
psychologist_2_3,depression,top_importance_filtered,rf_precision_push,20260513,drop_top_5,mdd_symptom_count|mdd_impairment|mfq_p_total|mdd_duration_weeks|mdd_core_symptom_met,0.0,0.0,0.5,0.6398790520013982,0.10780653451636019,-0.35687584262777294,-0.8356164383561644,-0.7439024390243902
psychologist_2_3,elimination,compact_robust_subset,rf_baseline,20260513,drop_top_1,enuresis_distress_impairment,0.9333333333333333,0.2692307692307692,0.6334471603163192,0.8447649169863503,0.04199776184253216,-0.27884615384615374,-0.043939393939393945,-0.5576923076923077
psychologist_2_3,elimination,compact_robust_subset,rf_baseline,20260513,drop_top_3,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive,1.0,0.057692307692307696,0.5288461538461539,0.27536982248520714,0.09235990374369167,-0.3834471603163191,0.022727272727272707,-0.7692307692307692
psychologist_2_3,elimination,compact_robust_subset,rf_baseline,20260513,drop_top_5,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive,0.0,0.0,0.5,0.10833333333333334,0.10833311666766665,-0.41229331416247295,-0.9772727272727273,-0.8269230769230769
psychologist_full,adhd,balanced_subset,rf_precision_push,20260429,drop_top_1,adhd_inattention_symptom_count,0.948051948051948,0.776595744680851,0.8831165251901665,0.7927031483945953,0.05422515626020283,-0.09444934406349903,0.000135281385281405,-0.19148936170212771
psychologist_full,adhd,balanced_subset,rf_precision_push,20260429,drop_top_3,adhd_inattention_symptom_count|adhd_not_better_explained_other_mental|adhd_hyperimpulsive_symptom_count,0.0,0.0,0.5,0.19583333333333333,0.19583294166766665,-0.4775658692536655,-0.9479166666666666,-0.9680851063829787
psychologist_full,adhd,balanced_subset,rf_precision_push,20260429,drop_top_5,adhd_inattention_symptom_count|adhd_not_better_explained_other_mental|adhd_hyperimpulsive_symptom_count|adhd_onset_before_12|sdq_total_difficulties,0.0,0.0,0.5,0.19583333333333333,0.19583294166766665,-0.4775658692536655,-0.9479166666666666,-0.9680851063829787
psychologist_full,anxiety,balanced_subset,rf_precision_push,20260412,drop_top_1,scared_p_separation_anxiety,0.9135802469135802,0.8604651162790697,0.9213493094085704,0.9667083903711571,0.027605700841501195,-0.020717742887498503,0.017028522775649146,-0.046511627906976716
psychologist_full,anxiety,balanced_subset,rf_precision_push,20260412,drop_top_3,scared_p_separation_anxiety|mfq_p_total|sep_anx_symptom_count,1.0,0.18604651162790697,0.5930232558139534,0.9424098034095015,0.06028457187990537,-0.3490437964821155,0.10344827586206895,-0.7209302325581395
psychologist_full,anxiety,balanced_subset,rf_precision_push,20260412,drop_top_5,scared_p_separation_anxiety|mfq_p_total|sep_anx_symptom_count|scared_p_panic_somatic|sep_anx_impairment,0.0,0.0,0.5,0.9171251377011895,0.07753380297850415,-0.4420670522960689,-0.896551724137931,-0.9069767441860465
psychologist_full,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_1,conduct_impairment_global,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
psychologist_full,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_3,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
psychologist_full,conduct,precision_oriented_subset,rf_precision_push,20260412,drop_top_5,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m|conduct_recent_6m_count|ari_p_symptom_total,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
psychologist_full,depression,top_importance_filtered,rf_precision_push,20260513,drop_top_1,mdd_symptom_count,0.0,0.0,0.5,0.7566574779112373,0.10140270431718314,-0.3387670057605099,-0.890625,-0.6951219512195121
psychologist_full,depression,top_importance_filtered,rf_precision_push,20260513,drop_top_3,mdd_symptom_count|mdd_impairment|mdd_duration_weeks,0.0,0.0,0.5,0.7517859680250953,0.10253835305842,-0.3387670057605099,-0.890625,-0.6951219512195121
psychologist_full,depression,top_importance_filtered,rf_precision_push,20260513,drop_top_5,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|mfq_p_total|pdd_symptom_count,0.0,0.0,0.5,0.7490223804840799,0.10618979285737533,-0.3387670057605099,-0.890625,-0.6951219512195121
psychologist_full,elimination,precision_oriented_subset,rf_recall_guard,20260429,drop_top_1,enuresis_distress_impairment,0.9166666666666666,0.4230769230769231,0.7092020129403307,0.8679164448628555,0.03734498447183235,-0.22115384615384626,-0.04078014184397172,-0.44230769230769235
psychologist_full,elimination,precision_oriented_subset,rf_recall_guard,20260429,drop_top_3,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive,1.0,0.09615384615384616,0.5480769230769231,0.2766025641025641,0.09274306908015077,-0.3822789360172538,0.04255319148936165,-0.7692307692307693
psychologist_full,elimination,precision_oriented_subset,rf_recall_guard,20260429,drop_top_5,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|enuresis_primary_course|enuresis_nocturnal,1.0,0.09615384615384616,0.5480769230769231,0.2766025641025641,0.09274306908015077,-0.3822789360172538,0.04255319148936165,-0.7692307692307693
