feature,importance_mean,importance_std
num__cbcl_114,0.0,0.0
num__ysr_036,0.0,0.0
num__cbcl_117,0.0,0.0
num__ysr_035,0.0,0.0
num__ysr_034,0.0,0.0
num__ysr_033,0.0,0.0
num__ysr_032,0.0,0.0
num__ysr_031,0.0,0.0
num__ysr_030,0.0,0.0
num__ysr_029,0.0,0.0
num__ysr_028,0.0,0.0
num__ysr_027,0.0,0.0
num__sdq_02,0.0,0.0
num__sdq_03,0.0,0.0
num__ysr_026,0.0,0.0
num__ysr_081,0.0,0.0
num__ysr_078,0.0,0.0
num__conners_27,0.0,0.0
num__cbcl_001,0.0,0.0
num__conners_08,0.0,0.0
num__conners_09,0.0,0.0
num__conners_10,0.0,0.0
num__conners_11,0.0,0.0
num__conners_12,0.0,0.0
num__conners_13,0.0,0.0
num__conners_14,0.0,0.0
num__conners_15,0.0,0.0
num__conners_16,0.0,0.0
num__conners_17,0.0,0.0
num__conners_18,0.0,0.0
num__conners_19,0.0,0.0
num__conners_20,0.0,0.0
num__conners_21,0.0,0.0
num__conners_22,0.0,0.0
num__conners_23,0.0,0.0
num__conners_24,0.0,0.0
num__conners_25,0.0,0.0
num__conners_26,0.0,0.0
num__conners_cognitive_problems,0.0,0.0
num__conners_conduct_problems,0.0,0.0
num__conners_hyperactivity,0.0,0.0
num__conners_total,0.0,0.0
num__conners_07,0.0,0.0
num__conners_06,0.0,0.0
num__conners_05,0.0,0.0
num__ysr_112,0.0,0.0
cat__sex_assigned_at_birth_Female,0.0,0.0
num__swan_01,0.0,0.0
num__swan_02,0.0,0.0
num__comorbidity_count_5targets,0.0,0.0
num__ysr_rule_breaking_proxy,0.0,0.0
num__ysr_internalizing_proxy,0.0,0.0
num__ysr_externalizing_proxy,0.0,0.0
num__ysr_attention_problems_proxy,0.0,0.0
num__ysr_anxious_depressed_proxy,0.0,0.0
num__ysr_aggressive_behavior_proxy,0.0,0.0
num__ysr_111,0.0,0.0
num__conners_04,0.0,0.0
num__ysr_110,0.0,0.0
num__ysr_109,0.0,0.0
num__ysr_108,0.0,0.0
num__ysr_107,0.0,0.0
num__ysr_106,0.0,0.0
num__ysr_105,0.0,0.0
num__ysr_104,0.0,0.0
num__ysr_103,0.0,0.0
num__conners_02,0.0,0.0
num__conners_03,0.0,0.0
num__has_cbcl,0.0,0.0
num__ysr_011,0.0,0.0
num__ysr_091,0.0,0.0
num__ysr_096,0.0,0.0
num__ysr_095,0.0,0.0
num__cbcl_020,0.0,0.0
num__ysr_094,0.0,0.0
num__ysr_093,0.0,0.0
num__cbcl_024,0.0,0.0
num__ysr_087,0.0,0.0
num__ysr_092,0.0,0.0
num__cbcl_027,0.0,0.0
num__cbcl_002,0.0,0.0
num__cbcl_030,0.0,0.0
num__ysr_090,0.0,0.0
num__ysr_085,0.0,0.0
num__ysr_089,0.0,0.0
num__ysr_086,0.0,0.0
num__ysr_088,0.0,0.0
num__cbcl_018,0.0,0.0
num__ysr_084,0.0,0.0
num__ysr_097,0.0,0.0
num__ysr_101,0.0,0.0
num__ysr_099,0.0,0.0
num__cbcl_013,0.0,0.0
num__cbcl_004,0.0,0.0
num__ysr_100,0.0,0.0
num__ysr_083,0.0,0.0
num__ysr_098,0.0,0.0
num__ysr_102,0.0,0.0
num__sdq_20,-0.0001788819875776504,0.00035776397515530084
num__cbcl_028,-0.0003577639751553008,0.0022717695068508142
num__cbcl_094,-0.0005366459627329512,0.0022717695068508142
num__cbcl_077,-0.0005366459627329512,0.0022717695068508142
num__sdq_22,-0.0006211180124223503,0.0012422360248447006
num__cbcl_009,-0.0006211180124223503,0.0012422360248447006
num__cbcl_003,-0.0006211180124223503,0.0012422360248447006
num__cbcl_048,-0.0006211180124223503,0.0012422360248447006
num__cbcl_049,-0.0006211180124223503,0.0023240107992384355
num__cbcl_007,-0.0006211180124223503,0.0012422360248447006
num__cbcl_044,-0.0006211180124223503,0.0012422360248447006
num__cbcl_021,-0.0006211180124223503,0.0012422360248447006
num__sdq_21,-0.0006211180124223503,0.0012422360248447006
num__sdq_11,-0.0008000000000000007,0.0016000000000000014
num__sdq_prosocial_behavior,-0.0008000000000000007,0.0016000000000000014
num__cbcl_071,-0.0009788819875776512,0.00271490846644477
num__cbcl_068,-0.0009788819875776512,0.00271490846644477
num__swan_12,-0.0009788819875776512,0.00271490846644477
num__cbcl_067,-0.0011577639751553016,0.0026736705728284318
num__swan_07,-0.0011577639751553016,0.002457121504155791
num__sdq_17,-0.0011577639751553016,0.0026736705728284318
num__sdq_14,-0.0011577639751553016,0.0026736705728284318
num__sdq_peer_problems,-0.0011577639751553016,0.0026736705728284318
num__cbcl_081,-0.0011577639751553016,0.0026736705728284318
num__cbcl_042,-0.0012422360248447006,0.0015214222004864217
num__cbcl_054,-0.0012422360248447006,0.0015214222004864217
num__cbcl_103,-0.0012422360248447006,0.0015214222004864217
num__cbcl_037,-0.0012422360248447006,0.0015214222004864217
num__sdq_conduct_problems,-0.0012422360248447006,0.0015214222004864217
num__cbcl_035,-0.0012422360248447006,0.0015214222004864217
num__sdq_24,-0.0012422360248447006,0.0015214222004864217
num__cbcl_033,-0.0012422360248447006,0.0015214222004864217
num__cbcl_025,-0.0012422360248447006,0.0015214222004864217
num__cbcl_011,-0.0012422360248447006,0.0015214222004864217
num__cbcl_115,-0.0012422360248447006,0.0015214222004864217
num__cbcl_052,-0.0012422360248447006,0.0015214222004864217
num__cbcl_006,-0.0012422360248447006,0.0015214222004864217
num__cbcl_051,-0.0012422360248447006,0.0015214222004864217
num__cbcl_112,-0.001336645962732952,0.0026195998075821563
num__swan_total,-0.001421118012422351,0.0026395524952349623
num__cbcl_090,-0.001421118012422351,0.001763338175605067
num__swan_14,-0.001421118012422351,0.001763338175605067
num__sdq_06,-0.001421118012422351,0.001763338175605067
num__swan_inattention_total,-0.001421118012422351,0.0034548779246856066
num__cbcl_anxious_depressed_proxy,-0.0016000000000000014,0.001959591794226544
num__cbcl_055,-0.0016000000000000014,0.001959591794226544
num__cbcl_101,-0.0016000000000000014,0.001959591794226544
num__cbcl_032,-0.0016000000000000014,0.001959591794226544
num__cbcl_074,-0.0016000000000000014,0.001959591794226544
num__cbcl_017,-0.0016000000000000014,0.001959591794226544
num__cbcl_012,-0.0016000000000000014,0.001959591794226544
num__swan_08,-0.0016000000000000014,0.001959591794226544
num__cbcl_073,-0.0017788819875776518,0.0026932227080628435
num__sdq_13,-0.001863354037267051,0.0015214222004864217
num__cbcl_098,-0.001863354037267051,0.0015214222004864217
num__cbcl_041,-0.001863354037267051,0.0015214222004864217
num__cbcl_110,-0.001863354037267051,0.0015214222004864217
num__cbcl_061,-0.0019577639751553024,0.002802872093364275
num__cbcl_014,-0.0019577639751553024,0.0016991609318664984
num__cbcl_019,-0.0019577639751553024,0.0028028720933642756
num__cbcl_029,-0.0019577639751553024,0.0016991609318664984
num__swan_hyperactive_impulsive_total,-0.002042236024844701,0.002802872093364275
num__conners_01,-0.002042236024844701,0.0034225674318141843
num__cbcl_095,-0.002042236024844701,0.0028028720933642756
num__swan_05,-0.002042236024844701,0.0016991609318664984
num__swan_03,-0.002042236024844701,0.0016991609318664984
num__cbcl_075,-0.0022211180124223516,0.002892147437640283
num__age_years,-0.0022211180124223516,0.004146243692064297
num__cbcl_060,-0.0022211180124223516,0.002892147437640283
num__cbcl_046,-0.0022211180124223516,0.0018427079805738206
num__cbcl_087,-0.0022211180124223516,0.0018427079805738206
num__swan_11,-0.0022211180124223516,0.0018427079805738206
num__sdq_impact,-0.0022211180124223516,0.002892147437640283
num__cbcl_069,-0.002400000000000002,0.0035590476188067117
num__cbcl_057,-0.002400000000000002,0.0035590476188067117
num__cbcl_023,-0.002400000000000002,0.0019595917942265445
num__cbcl_022,-0.002400000000000002,0.0032000000000000028
num__cbcl_080,-0.002400000000000002,0.0019595917942265445
num__cbcl_082,-0.002400000000000002,0.0019595917942265445
num__cbcl_070,-0.002400000000000002,0.0019595917942265445
num__cbcl_088,-0.002400000000000002,0.0019595917942265445
num__cbcl_099,-0.002400000000000002,0.0019595917942265445
num__cbcl_105,-0.002400000000000002,0.001959591794226544
num__sdq_01,-0.002400000000000002,0.0027745046140806675
num__sdq_hyperactivity_inattention,-0.002484472049689401,0.0012422360248447006
num__cbcl_116,-0.002484472049689401,0.0012422360248447006
num__cbcl_102,-0.002484472049689401,0.0012422360248447006
num__cbcl_111,-0.0027577639751553027,0.0015214222004864217
num__swan_18,-0.002842236024844702,0.0026736705728284318
num__cbcl_036,-0.002842236024844702,0.003481013994712966
num__cbcl_083,-0.002842236024844702,0.003481013994712966
num__sdq_12,-0.002936645962732953,0.002802872093364275
num__cbcl_078,-0.0030211180124223524,0.004024617737637602
num__sdq_05,-0.0030211180124223524,0.00271490846644477
num__cbcl_internalizing_proxy,-0.0031055900621117516,0.0025298221281347057
num__cbcl_016,-0.0032000000000000028,0.0016000000000000012
num__cbcl_056,-0.0032000000000000028,0.0016000000000000014
num__cbcl_109,-0.0032000000000000028,0.0016000000000000014
num__cbcl_015,-0.0032000000000000028,0.0029933259094191557
num__cbcl_010,-0.0032000000000000028,0.0029933259094191557
num__cbcl_053,-0.0032000000000000028,0.0016000000000000014
num__cbcl_097,-0.0032000000000000028,0.0029933259094191557
num__swan_16,-0.003284472049689402,0.0003577639751553008
num__cbcl_040,-0.003284472049689402,0.0022576401753374538
num__swan_06,-0.003284472049689402,0.0022576401753374538
num__swan_17,-0.003284472049689402,0.0022576401753374538
num__sdq_08,-0.003284472049689402,0.0022576401753374538
num__cbcl_039,-0.003284472049689402,0.0003577639751553008
num__has_ysr,-0.003378881987577653,0.0012422360248447006
num__swan_04,-0.0034633540372670524,0.0031827473653489994
num__release,-0.0034633540372670524,0.003182747365349
num__cbcl_047,-0.0034633540372670524,0.0031827473653489994
num__sdq_19,-0.0034633540372670524,0.0031827473653489994
num__swan_09,-0.0034633540372670524,0.0031827473653489994
num__cbcl_108,-0.0034633540372670524,0.0031827473653489994
num__cbcl_050,-0.0035577639751553035,0.0032741684448786964
num__cbcl_064,-0.0036422360248447028,0.003182747365349
num__cbcl_063,-0.0036422360248447028,0.0031827473653489994
num__cbcl_092,-0.0036422360248447028,0.0031827473653489994
num__cbcl_aggressive_behavior_proxy,-0.0036422360248447028,0.0004381695937401225
num__cbcl_085,-0.003821118012422353,0.0022576401753374538
num__swan_13,-0.003821118012422353,0.0003577639751553008
num__cbcl_026,-0.0040000000000000036,0.0025298221281347057
num__has_swan,-0.0040000000000000036,0.0
num__cbcl_059,-0.0040000000000000036,0.00449396974314609
num__swan_15,-0.004263354037267053,0.003481013994712966
num__sdq_25,-0.004442236024844703,0.0028798192742784533
num__cbcl_058,-0.004442236024844703,0.0026195998075821568
num__cbcl_045,-0.004442236024844703,0.0013759938417397318
num__cbcl_076,-0.004442236024844703,0.004269806465317051
num__cbcl_062,-0.004442236024844703,0.003641744520402891
num__cbcl_089,-0.0046211180124223535,0.0012422360248447006
num__cbcl_065,-0.0046211180124223535,0.0028183595124508113
num__sdq_18,-0.0046211180124223535,0.0012422360248447006
num__cbcl_118,-0.004715527950310605,0.0022576401753374538
num__ysr_001,-0.004800000000000004,0.0039044456465020267
num__has_sdq,-0.005063354037267054,0.002802872093364275
num__cbcl_084,-0.005063354037267054,0.002802872093364275
num__cbcl_086,-0.005063354037267054,0.0028028720933642756
num__cbcl_066,-0.005421118012422355,0.001763338175605067
num__cbcl_rule_breaking_proxy,-0.005421118012422355,0.004827538251931178
num__sdq_total_difficulties,-0.005600000000000005,0.003399375193636299
num__cbcl_104,-0.005684472049689404,0.0017633381756050673
num__sdq_07,-0.005863354037267054,0.0015214222004864217
num__cbcl_attention_problems_proxy,-0.005863354037267054,0.0036991444431803094
num__cbcl_externalizing_proxy,-0.005957763975155306,0.0016991609318664984
num__cbcl_008,-0.0066633540372670556,0.0013759938417397318
num__cbcl_079,-0.006842236024844706,0.004303191656362464
