feature,importance
num__cbcl_076,0.004800714763932862
num__cbcl_085,0.004771055847494473
num__cbcl_062,0.004768691137003215
num__cbcl_070,0.004752036835186159
num__cbcl_071,0.004433632487195698
num__cbcl_074,0.004405664479061725
num__sdq_15,0.004336710039052013
num__cbcl_053,0.004203880378538368
num__swan_11,0.00413299247794649
num__swan_18,0.004122114506489783
num__sdq_peer_problems,0.004085797757712663
num__cbcl_039,0.004070974658555475
num__cbcl_068,0.003960696082172407
num__sdq_25,0.0037295650124016646
num__cbcl_087,0.003715055331819226
num__cbcl_077,0.003628105320841222
num__cbcl_036,0.0035559791577545494
num__swan_15,0.0035452412445899253
num__cbcl_080,0.003539625342317069
num__cbcl_089,0.0035020645964058362
num__cbcl_052,0.003483445108287966
num__sdq_09,0.003391624275581568
num__sdq_emotional_symptoms,0.0033369898779565667
num__cbcl_047,0.0032726259464113364
num__cbcl_081,0.0030673519726517194
num__sdq_prosocial_behavior,0.002969707719750637
num__cbcl_060,0.0027124048403332655
num__sdq_14,0.002551958973056724
num__sdq_21,0.002534028537922124
num__cbcl_075,0.002497029046817968
num__sdq_24,0.002383733117787059
num__age_years,0.00232095567832078
num__sdq_11,0.0023020468539868754
num__cbcl_083,0.0022625819400345646
num__cbcl_072,0.002184032365202463
num__sdq_03,0.002125670476236902
num__cbcl_109,0.002054177268736439
num__sdq_02,0.001887470615247588
num__cbcl_114,0.001861058254332281
num__cbcl_internalizing_proxy,0.0017996713805381705
num__sdq_22,0.0017078156529537955
num__cbcl_066,0.0016610153377481153
num__cbcl_105,0.0016376723372785074
num__cbcl_102,0.0016338223997055248
num__sdq_08,0.0015992523067582135
num__cbcl_anxious_depressed_proxy,0.0015940535884166455
num__cbcl_100,0.0015372782293858384
num__cbcl_088,0.001530052827638131
num__cbcl_092,0.0015236395793803126
num__sdq_10,0.0014809889287215909
num__sdq_impact,0.0014591770182375095
num__sdq_16,0.0014355653474082558
num__cbcl_094,0.00138005432579286
num__sdq_20,0.001378160568384435
num__cbcl_096,0.0013439100734496986
num__cbcl_104,0.0013393924477755205
num__cbcl_108,0.0012218838154497357
num__cbcl_110,0.0012151904661175802
num__cbcl_113,0.0010833956291067556
num__cbcl_095,0.0010783251923954123
num__sdq_04,0.0010554907972638741
num__cbcl_118,0.0009317347818456061
num__sdq_01,0.0009258065016154392
num__sdq_05,0.0009257436800211961
num__cbcl_029,0.000838151597537462
num__sdq_06,0.0008273511777069963
num__cbcl_103,0.000820626643342339
num__sdq_17,0.0008135231434555756
num__cbcl_116,0.0008080341823843868
num__cbcl_107,0.0007927620962706894
num__cbcl_010,0.0007827559846906421
num__sdq_23,0.0007690858495437882
num__cbcl_112,0.0007483391871963313
num__sdq_07,0.0007453884678639107
num__cbcl_020,0.0007319687888160324
num__sdq_19,0.0007243782363304419
num__sdq_13,0.0007117151752774609
num__cbcl_023,0.0006992851838713721
num__cbcl_106,0.0006987786966622284
num__sdq_12,0.0006927176315107818
num__cbcl_026,0.0006694783447203754
num__cbcl_117,0.0006521545645385748
num__cbcl_024,0.0006504277275400591
num__cbcl_115,0.000635930628524432
num__cbcl_091,0.0006358642912500993
num__sdq_18,0.0006262040239240191
num__cbcl_018,0.0006218081256603172
num__cbcl_005,0.0006166204883085764
num__cbcl_003,0.0006122968426448632
num__cbcl_099,0.0006096824082756716
num__cbcl_017,0.0006085282943398465
num__cbcl_013,0.00060562600333011
num__cbcl_011,0.0006006507380756144
num__cbcl_019,0.0006002545172631863
cat__sex_assigned_at_birth_Male,0.0005993071411187497
cat__sex_assigned_at_birth_Female,0.0005811088008514887
cat__site_CBIC,0.0005666589398826889
num__cbcl_101,0.0005640611767946474
num__cbcl_021,0.0005611845338763759
num__cbcl_098,0.0005599733723857941
num__cbcl_093,0.000555745914241523
num__cbcl_008,0.0005507247518743025
num__cbcl_022,0.0005332498192883657
num__cbcl_097,0.0005226191592401707
num__cbcl_027,0.0005221348250099003
num__cbcl_015,0.0005212650432957433
num__cbcl_002,0.0005202482705318228
num__cbcl_009,0.0005180939546256884
num__cbcl_014,0.0005034477950018501
num__cbcl_006,0.0004895095674934233
num__cbcl_111,0.0004744250875062763
num__cbcl_016,0.00047433659373212754
num__cbcl_012,0.0004731854124544581
num__cbcl_001,0.00046930239375445146
cat__site_RUBIC,0.000450806640911252
num__cbcl_030,0.00044863641154415995
cat__site_Staten Island,0.00040232576193650313
num__cbcl_007,0.00038266814603125633
num__cbcl_004,0.00035685747097764277
num__cbcl_028,0.0003262113225233457
num__cbcl_025,0.0003017917622424952
cat__site_CUNY,0.0002589531090921117
num__ysr_099,1.746847998578335e-05
num__ysr_045,1.49124050122725e-05
num__ysr_009,1.3207943075416724e-05
num__ysr_083,1.0605104463835393e-05
num__ysr_091,1.041627365693387e-05
num__conners_total,1.0184878739323365e-05
num__conners_conduct_problems,9.911305546669997e-06
num__conners_01,9.6734186955758e-06
num__ysr_internalizing_proxy,9.576620812433963e-06
num__ysr_051,7.621447579651189e-06
num__ysr_016,5.17649321579674e-06
num__ysr_010,3.997784999840934e-06
num__ysr_022,3.288792325259859e-06
num__ysr_089,2.5148533557861145e-06
num__ysr_attention_problems_proxy,2.4438608949182746e-06
num__ysr_070,2.2293776535825096e-06
num__conners_19,2.228644347602173e-06
num__conners_24,1.861559653144981e-06
num__ysr_081,1.747395663538889e-06
num__ysr_065,9.782870808225558e-07
num__conners_04,9.72540522052099e-07
num__conners_22,5.729212683905041e-07
num__conners_09,5.020442598566124e-07
num__conners_07,1.3010687702390085e-07
num__conners_27,2.4887764779603482e-08
num__conners_13,1.4858243343530192e-08
num__ysr_aggressive_behavior_proxy,7.9345469636089e-09
num__ysr_061,4.532972135449518e-09
num__conners_hyperactivity,2.7144159637104758e-18
num__ysr_rule_breaking_proxy,8.200171587377964e-19
num__ysr_085,8.096194128683818e-19
num__ysr_048,7.516506240508953e-19
num__conners_10,7.15107911792298e-19
num__ysr_066,6.4425602483236795e-19
num__ysr_027,6.429395192148594e-19
num__ysr_externalizing_proxy,6.280493390517288e-19
num__conners_17,6.270299292651206e-19
num__ysr_052,5.286861120600104e-19
num__conners_20,3.597475178679015e-19
num__conners_cognitive_problems,1.9493740037533416e-19
num__ysr_078,0.0
num__ysr_064,0.0
num__ysr_082,0.0
num__ysr_062,0.0
num__ysr_080,0.0
num__ysr_079,0.0
num__ysr_076,0.0
num__ysr_077,0.0
num__ysr_067,0.0
num__ysr_075,0.0
num__ysr_074,0.0
num__ysr_073,0.0
num__ysr_072,0.0
num__ysr_063,0.0
num__ysr_071,0.0
num__ysr_069,0.0
num__ysr_068,0.0
num__ysr_084,0.0
num__conners_15,0.0
num__ysr_086,0.0
num__ysr_103,0.0
cat__sex_assigned_at_birth_Unknown,0.0
num__has_swan,0.0
num__ysr_anxious_depressed_proxy,0.0
num__ysr_112,0.0
num__ysr_111,0.0
num__ysr_110,0.0
num__ysr_109,0.0
num__ysr_108,0.0
num__ysr_107,0.0
num__ysr_106,0.0
num__ysr_105,0.0
num__ysr_104,0.0
num__ysr_102,0.0
num__ysr_087,0.0
num__ysr_101,0.0
num__ysr_100,0.0
num__ysr_059,0.0
num__ysr_098,0.0
num__ysr_097,0.0
num__ysr_096,0.0
num__ysr_095,0.0
num__ysr_094,0.0
num__ysr_093,0.0
num__ysr_092,0.0
num__ysr_090,0.0
num__ysr_088,0.0
num__ysr_060,0.0
num__ysr_046,0.0
num__ysr_058,0.0
num__has_conners,0.0
num__ysr_015,0.0
num__ysr_014,0.0
num__ysr_013,0.0
num__ysr_012,0.0
num__ysr_011,0.0
num__ysr_008,0.0
num__has_cbcl,0.0
num__ysr_006,0.0
num__ysr_005,0.0
num__ysr_004,0.0
num__ysr_003,0.0
num__ysr_002,0.0
num__ysr_001,0.0
num__has_ysr,0.0
num__conners_02,0.0
num__ysr_018,0.0
num__conners_03,0.0
num__conners_05,0.0
num__conners_06,0.0
num__conners_08,0.0
num__conners_26,0.0
num__conners_25,0.0
num__conners_23,0.0
num__conners_11,0.0
num__conners_21,0.0
num__conners_12,0.0
num__release,0.0
num__conners_18,0.0
num__conners_14,0.0
num__conners_16,0.0
num__ysr_017,0.0
num__ysr_019,0.0
num__ysr_057,0.0
num__ysr_038,0.0
num__ysr_056,0.0
num__ysr_055,0.0
num__ysr_054,0.0
num__ysr_053,0.0
num__ysr_050,0.0
num__ysr_049,0.0
num__ysr_047,0.0
num__has_sdq,0.0
num__ysr_044,0.0
num__ysr_043,0.0
num__ysr_042,0.0
num__ysr_041,0.0
num__ysr_040,0.0
num__ysr_039,0.0
num__ysr_037,0.0
num__ysr_020,0.0
num__ysr_036,0.0
num__ysr_035,0.0
num__ysr_034,0.0
num__ysr_033,0.0
num__ysr_032,0.0
num__ysr_031,0.0
num__ysr_030,0.0
num__ysr_029,0.0
num__ysr_028,0.0
num__ysr_026,0.0
num__ysr_025,0.0
num__ysr_024,0.0
num__ysr_023,0.0
num__ysr_021,0.0
num__ysr_007,0.0
